Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Uruguay,URY,Urban population,SP.URB.TOTL,2395141,2423160,2450203,2475623,2499182,2520791,2541546,2563029,2585233,2607661,2630675,2655498,2681652,2708549,2735440,2762080,2788387,2814021,2838817,2863324,2887783,2912464,2937982,2962322,2985331,3005824,3022232,3035214,3045859,3055888,3066249,3077432,3090162,3103980,3118404,3133204,3147576,3159926,3172818,3186671,3201132,3215185,3227148,3236145,3241818,3246524,3247342,3244697,3244799,..
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,7.3,6.6,11.7,..,9.94,..,10.7,9.1,..,..,8.53,8.95,8.96,8.35,9.04,10.02,11.93,11.44,9.362,10.466,12.627,15.052,16.648,16.661,12.98,12.009,10.844,9.403,8.026,7.74,7.158,6.307,6.451,6.444,6.547,7.488,7.841,7.89,8.336,8.836,10.413,9.328,7.877,8.355,..
Uruguay,URY,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,37.0585261,39.63817419,42.55498313,40.00155531,38.00012436,35.66439634,34.23545888,31.61665882,49.29273925,47.9560746,47.85656984,46.48374023,40.85464499,39.79381317,41.19356188,41.62847212,38.55490474,40.07304363,38.68496676,40.14883372,38.09767484,39.52843646,37.70639708,35.6400154,33.38644895,36.71373815,36.30951264,40.02906731,51.75919958,61.47668809,58.87769633,61.97157452,59.21044784,65.20809501,53.39441927,51.6990372,53.24703401,55.06115416,49.71784647,49.08762406,45.32824081,48.47049992,46.37797422,47.79136107,49.74486996,46.6861478,56.82373811,58.83361771,51.73348816,..
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,..,..
Uruguay,URY,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.254,20.55,19.657,18.788,17.846,18.124,17.162,17.734,18.036,18.151,18.733,18.682,17.868,17.954,17.685,19.712,14.94,14.273,16.853,16.859
Uruguay,URY,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,86.57582,86.83343,88.34618,88.76574,87.92619,..,..,..,92.01323,93.94963,94.63315,93.01187,92.52999,92.04451,92.20082,..,..,..,..,..,..,..,97.34989,99.71355,98.25451,99.41225,99.37709,99.54073,99.39812,99.24681,99.49267,96.62933,99.45328,99.60035,99.3775,..,..,..,..,..,..,..
Uruguay,URY,Rural population,SP.RUR.TOTL,477179,468232,459258,450092,440721,431162,421700,412463,403545,394827,386362,377347,368244,359412,350815,342323,333967,325681,317528,309510,301657,293860,285363,276958,268684,260382,252019,243653,235327,227260,219522,212074,204991,198197,191687,185376,179249,175475,172519,169663,166885,164098,161290,158389,155388,152444,149353,146216,143282,..
Uruguay,URY,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.561770856,..,0.617432356,..,0.556891263,..,0.674292743,0.656516373,0.456370503,0.458849579,0.551547348,0.600704789,0.613664508,0.755774736,0.786790609,0.731594443,0.614688694,0.576609135,0.761607766,0.73654294,0.61905545,0.557142913,0.570747197,0.60346806,0.647405028,0.698062181,0.767947495,0.717662573,..
Uruguay,URY,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3002,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,1641,1641,..,..,..,..,..,1498,1498,1498,1498,1498,1498,1498,1498,..,..,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.686,67.266,67.726,68.108,68.226,68.179,68.697,68.985,69.541,69.672,69.961,70.528,70.673,70.762,70.805,70.964,71.172,71.177,71.385,71.283,71.714,71.92,72.56,72.446,72.088,72.388,71.019,72.823,72.056,72.752,73.075,72.972,73.348,72.578,72.785,73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566,72.514,..
"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.8,52,50.1,48.2,46.2,44.2,42.4,40.7,39.1,37.7,36.4,35,33.7,32.3,30.9,29.6,28.6,27.8,27.3,26.8,26.3,25.5,24.5,23.4,22.4,21.5,20.9,20.3,19.8,19.1,18.5,17.9,17.4,17.2,17.1,17.2,17.3,17.6,17.9,18.3,19.2,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,..
"Venezuela, RB",VEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,100.786,101.003,100.951,100.021,99.311,97.499,94.087,90.678,89.021,88.267,89.025,98.031,100.708,100.804,99.725,99.209,98.924,98.109,97.615,96.911,95.753,95.455,96.256,97.018,98.896,96.707,95.776,94.552,91.048,89.785,92.949,95.148,96.087,96.056,95.825,95.876,96.087,96.031,94.666,91.955,88.531,84.191,79.917,75.503,74.487,73.75,73.384,73.026,73.295,..
"Venezuela, RB",VEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..,..
"Venezuela, RB",VEN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,56,54,53,58,33,49,58,57,56,57,63,64,67,67,63,68,57,60,39,76,77,70,65,68,86,87,71,62,50,84,78,78,81,82,78,87,84,66,60,64,54,56,43,54,..
"Venezuela, RB",VEN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,53,60,72,82,88,71,62,53,84,78,78,81,82,78,87,84,66,60,64,54,56,43,54,..
"Venezuela, RB",VEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,50,43,45,42,41,56,48,54,51,50,61,63,61,62,94,47,64,68,92,84,84,98,83,83,80,76,82,87,93,87,79,86,87,85,89,92,88,96,74,93,76,68,52,68,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41691327,2.18563724,4.11615229,4.10222006,4.55047369,..,..
"Venezuela, RB",VEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.6815491,112.7611084,153.242691,162.5011749,208.5696869,..,..
"Venezuela, RB",VEN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.60797928,61.71812308,62.04904024,61.71177125,62.10053644,61.27397818,63.8723806,60.38181598,59.23105838,58.03055669,59.04391658,60.08049595,59.58867983,62.11293946,63.45376947,64.57453907,65.95860217,65.37112694,64.74763915,63.29402581,63.487988,64.77591651,64.89480567,64.88489758,65.04510189,64.82466016,64.1205111,63.0634459,61.08539784,59.98193705,59.9273619,59.89029234,59.44847822,..
"Venezuela, RB",VEN,Urban population,SP.URB.TOTL,10015796,10408263,10811718,11225983,11650019,12082220,12521600,12959085,13399983,13848939,14305280,14772220,15249424,15733147,16220781,16710997,17190937,17666300,18141158,18615445,19089793,19565562,20043605,20523487,21000990,21475340,21944861,22351850,22760204,23160972,23559186,23952279,24333098,24695949,25041912,25379444,25714507,26043718,26362517,26667155,26952179,27124597,26953419,26292681,25534978,25110147,24941060,24934100,25028709,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.01,6.34,5.11,4.98,5.81,5.89,7,8.05,11.49,12.86,13.16,10.93,9.1,7.28,9.74,13.96,..,..,..,8.56,10.24,11.77,..,..,..,..,8.83,16.17,16.78,..,10.663,8.606,7.279,6.245,6.097,7.112,6.902,6.601,..,..,..,5.319,5.045,..,..,7.53,..,..,..,..
"Venezuela, RB",VEN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79,79,79,79,79,79,79,79,79,79,79,79,79,80,79,79,78,77,78,79,73,72,77,81,..
"Venezuela, RB",VEN,Trade (% of GDP),NE.TRD.GNFS.ZS,57.84924385,58.58960505,62.1484079,61.36058204,58.32114645,57.36822436,55.40640515,53.05759644,35.71051871,42.61267116,39.44059164,39.0019257,42.30574609,46.37203518,53.42731969,57.70721738,55.71963976,53.4761392,52.39018552,51.444814,47.34234294,55.97242779,51.24503641,43.59939293,42.07023048,47.85722155,42.14126802,48.57571065,50.57700738,55.3674556,60.12732976,58.66559156,56.19909548,51.82901238,38.52092966,46.13689352,49.6381216,50.40356738,54.27776127,48.09081353,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Surface area (sq. km),AG.SRF.TOTL.K2,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,..,..
"Venezuela, RB",VEN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.496,24.451,23.391,23.489,20.849,18.797,18.905,19.635,20.376,20.299,20.26,20.253,22.847,22.831,22.974,24.794,23.787,23.498,23.597,23.58
"Venezuela, RB",VEN,"School enrollment, primary (% net)",SE.PRM.NENR,75.52789,78.19822,79.39524,80.80097,81.7203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.4531,87.62264,90.0761,93.00095,91.54203,91.64917,90.65024,90.74801,91.95035,90.00491,92.01323,92.48108,92.69816,92.49758,91.56032,91.1096,90.69857,88.88692,87.39174,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Rural population,SP.RUR.TOTL,3200096,3198021,3195094,3190701,3184533,3175998,3165697,3162789,3162222,3159902,3156154,3151316,3145539,3137873,3128140,3116013,3113959,3114648,3113362,3109743,3104028,3096551,3088080,3077850,3065603,3051368,3035061,3083821,3132499,3179866,3226618,3272407,3316265,3357747,3396386,3433657,3470705,3510108,3549681,3586924,3621793,3641123,3611904,3514911,3403120,3333930,3296766,3278917,3272145,..
"Venezuela, RB",VEN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.750197589,..,-0.706548154,..,-0.865234494,..,-1.159012079,-1.336354256,-1.256648779,-1.258513927,-1.409444451,-1.570480943,-1.635781407,-1.625952482,-1.669150472,-1.686401486,-1.71477735,-1.786169052,-1.90949595,-2.052776575,-2.266945124,-2.259239674,-2.265573502,-2.259442329,-2.331934929,-2.300895452,-2.198162794,-2.151533604,..
"Venezuela, RB",VEN,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,336,336,336,336,336,336,336,336,336,336,336,336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.375,70.878,71.411,71.89,72.272,72.603,72.996,73.439,73.564,73.552,73.464,73.558,73.596,73.724,73.69,73.823,73.757,73.846,73.874,74.092,74.346,74.69,75.064,75.412,75.719,75.922,76.429,76.766,77.405,77.326,77.54,77.406,77.55,77.589,77.584,77.876,78.051,78.162,78.028,77.825,77.745,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085,..
Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.4,27.7,26.2,24.7,23.4,22.2,21.1,20,19,18.1,17.3,16.4,15.6,14.9,14.1,13.4,12.8,12.2,11.6,11.1,10.6,10.1,9.7,9.3,8.9,8.6,8.2,7.9,7.6,7.3,7.1,6.9,6.6,6.5,6.3,6.2,6.1,6,6,6,6.1,6.2,6.4,6.6,6.9,7.2,7.6,7.9,8.3,..
Cuba,CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,122.685,109.427,96.525,89.622,85.109,81.891,80.456,87.677,87.483,83.739,81.618,79.706,78.755,80.12,80.344,78.244,69.213,66.695,62.926,61.87,60.837,56.27,57.971,53.942,52.289,48.752,47.437,47.899,46.664,45.007,42.791,40.74,42.955,49.44,53.044,53.624,55.56,51.844,51.077,49.369,50.121,48.43,49.67,52.373,51.098,50.532,48.346,47.767,48.674,..
Cuba,CUB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,..,..
Cuba,CUB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,67,68,99,99,86,91,99,87,98,96,92,99,94,99,99,99,90,99,99,95,95,98,99,72,88,89,89,93,95,96,96,97,99,99,99,99,99,99,99,99,99,99,99,99,..
Cuba,CUB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,98,99,99,98,98,99,98,98,98,99,99,95,89,93,95,96,96,96,96,96,97,99,99,99,99,99,99,99,99,99,..
Cuba,CUB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,48,49,55,94,82,85,80,99,89,98,94,99,99,96,99,99,99,96,99,96,94,96,98,99,99,98,96,97,98,99,99,99,99,99,99,99,99,99,99,99,98,99,99,99,..
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.58189821,6.9820981,7.11481619,7.10295439,6.83178711,8.75525475,8.2719059,10.9674921,11.31422806,12.29053974,10.6880827,11.31298637,9.29940987,10.43099499,12.14121914,12.81404305,12.21769619,11.47201538,11.01842499,11.08501148,12.48641968,13.78727913,11.78683186,..,..
Cuba,CUB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,181.0931549,198.4987488,213.8152466,227.4920807,232.2274628,331.50354,386.8258667,569.4358521,609.2728272,675.5339966,608.5847168,695.8154297,601.7495728,712.2662964,867.6970215,991.0849609,990.9234619,987.8103027,981.902832,1023.397156,1199.353271,..,..,..,..
Cuba,CUB,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.54111787,92.4032595,92.21065878,92.35414389,92.30402831,92.60474992,91.57894071,90.40535421,88.93767268,88.40846401,87.19548695,87.14729913,86.10105354,85.80406813,86.11539937,87.39745965,88.09089454,87.83194675,88.34280941,88.17534414,81.46744998,79.4928665,78.36869203,76.91455309,75.57625311,74.39516713,73.10048161,72.65926628,71.97654835,71.66273459,71.67416467,71.7322412,71.63269555,..
Cuba,CUB,Urban population,SP.URB.TOTL,6088259,6223030,6348866,6466139,6575229,6677654,6781552,6880788,6986225,7094927,7204827,7317466,7433281,7554026,7677470,7799913,7896328,7962833,8019870,8069481,8115031,8158586,8206438,8260034,8314027,8367714,8419949,8470806,8513190,8546062,8574633,8597300,8614446,8628374,8641025,8653476,8667062,8678691,8680043,8674360,8670074,8666635,8658241,8649035,8638403,8627475,8596546,8560411,8542981,..
Cuba,CUB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.27,7.61,7.1,6.23,6.26,5.45,4.08,3.31,2.33,1.854,1.95,1.913,1.788,1.583,1.67,2.5,3.18,3.46,3.29,2.7,2.4,2,1.7,1.7,..,..,..,..,..,..
Cuba,CUB,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,87,87,87,87,87,87,87,87,86,86,86,87,87,87,87,87,88,88,88,81,70,99,87,..
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,76.82704406,76.81921841,76.81372741,76.76333053,76.70514707,77.03379205,76.7800937,76.78627504,76.51134797,76.41422843,78.67701557,75.51160049,76.81718105,75.13671282,75.92863188,71.11449322,50.99611654,35.14686734,28.91583018,27.77589665,29.30841762,32.62533361,32.75419893,32.50463298,31.86893225,31.07598788,29.36109638,24.72931335,26.58713358,31.31141533,39.36137443,37.18801429,37.96760966,44.91722075,32.91398196,40.2919413,46.96042905,45.86620363,44.32389693,39.27415285,31.61381248,27.2692227,26.22284939,27.0834485,22.82079445,15.68301603,80.02378499,88.80303699,..,..
Cuba,CUB,Surface area (sq. km),AG.SRF.TOTL.K2,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109890,109880,109880,109880,109880,109880,109880,109880,109880,109880,109880,109880,109880,109880,..,..
Cuba,CUB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.737,13.683,12.682,12.001,11.683,13.314,14.525,15.311,15.685,14.946,14.494,14.023,13.301,12.97,12.332,14.307,13.093,11.633,11.345,11.134
Cuba,CUB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,98.66038,97.77162,95.07437,93.56775,93.37664,91.76272,90.04994,90.46027,92.09755,92.01383,92.23341,91.9294,91.62777,93.92801,94.79615,97.06529,96.89418,98.80478,98.59347,96.92918,97.8031,97.92115,98.02557,98.35008,97.33076,97.43389,96.63556,95.8703,96.46826,96.27754,97.87644,98.55296,98.54931,97.81573,97.78205,94.98571,93.98312,94.46077,95.57823,97.73994,..,..,..,..,..,..
Cuba,CUB,Rural population,SP.RUR.TOTL,3391467,3348212,3299574,3245841,3188126,3127142,3067768,3031893,3004801,2978372,2952401,2926781,2902061,2878559,2855773,2831886,2821312,2822968,2821161,2816540,2810331,2803424,2791496,2774678,2758203,2741395,2724183,2706612,2696193,2692694,2687921,2681250,2672826,2663388,2653694,2643933,2634509,2624484,2618124,2611415,2604991,2598977,2589588,2578083,2564443,2548879,2525622,2499409,2476950,..
Cuba,CUB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.136810899,..,-1.045863271,..,-1.049848676,..,-1.173974276,-1.22319901,-1.107119799,-1.086534739,-0.7638188,-0.690431654,-0.827655673,-0.712426066,-0.722509027,-0.693881631,-0.708632588,-0.698942661,-0.654899538,-0.71814841,-0.458859444,-0.449702054,-0.463792056,-0.340494514,-0.285385042,-0.419912159,-0.461449683,-0.453039199,..
Cuba,CUB,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4693,4527,4509,4252,4179,4252,4382,4428,4538,4184,4065,4065,5075.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.254,61.739,62.2,62.624,62.425,63.391,63.776,64.198,64.63,65.134,65.614,66.059,66.49,66.914,67.331,67.746,68.154,68.525,68.86,69.16,69.394,69.595,69.809,69.875,70.178,70.365,70.553,70.719,70.856,70.73,71.043,71.054,71.097,71.331,71.587,72.039,72.496,72.817,73.038,73.145,72.982,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72,..
Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.7,100.9,97.1,93.5,90.1,86.8,83.6,80.5,77.6,74.8,72.1,69.4,66.9,64.4,61.9,59.5,57,54.6,52.2,50,47.8,45.8,44,42.4,41,39.8,38.8,38,37.3,36.7,36.2,35.9,35.6,35.4,35.2,35.1,35,34.9,35,35,35,35,35,34.7,34.3,33.8,33.1,32.2,31.4,..
Dominican Republic,DOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,121.117,118.416,118.39,117.256,117.619,116.995,111.442,107.67,105.099,105.058,104.347,104.779,108.206,109.397,115.104,117.522,115.906,115.291,118.692,117.321,113.705,112.396,109.259,108.283,109.768,111.981,108.811,104.841,100.871,95.454,92.566,91.131,90.542,91.905,93.443,95.31,95.549,93.549,88.768,85.739,83.159,78.64,75.887,72.619,66.982,58.852,56.058,53.582,52.774,..
Dominican Republic,DOM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.6,0.7,0.9,1,1.1,1.3,1.3,1.4,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,..,..
Dominican Republic,DOM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,36,27,28,29,34,39,80,80,69,58,69,71,73,75,74,72,72,73,75,83,78,72,82,79,79,87,89,85,82,82,88,84,85,83,91,85,87,84,87,89,82,84,88,90,..
Dominican Republic,DOM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,76,68,66,63,79,82,87,84,81,81,80,83,80,74,80,89,81,80,81,84,87,81,83,87,90,..
Dominican Republic,DOM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,30,18,25,24,19,54,71,71,29,65,70,72,73,75,76,78,79,79,80,83,85,88,86,83,81,79,81,82,83,84,85,87,88,83,88,90,85,86,91,96,82,88,91,94,..
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.88427496,4.88183308,4.98649025,4.38888264,4.2877388,4.35391188,3.99365425,4.08935308,4.56146193,4.76337624,4.92355442,5.03797865,5.04897833,4.91598225,4.79757166,4.72216797,4.57663107,4.49336958,4.12601566,4.23948717,4.93967104,4.91807747,4.57254791,..,..
Dominican Republic,DOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138.2962494,143.3254089,152.8659515,104.5985642,105.1221619,168.8582764,161.9484406,190.1404877,229.2974701,237.1112824,270.0396118,293.9512329,304.2375488,302.2851257,312.4422302,322.048645,328.3652649,336.9889526,327.3985901,346.1210938,353.7936401,416.6831055,462.2628784,..,..
Dominican Republic,DOM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.44122067,55.72597956,57.7223105,60.2296816,58.31047839,58.28531538,57.87653041,57.82732169,57.49846901,57.05063658,55.4765115,54.68025631,54.96814232,55.85506119,53.76243551,54.37830981,55.10234992,52.87498009,52.64276869,52.49430587,53.05190406,54.11310546,55.1868698,55.17293574,55.60197684,56.92569339,56.03466158,56.63365719,58.2308423,56.88629033,56.13569318,56.94953294,57.63446049,..
